县,年末总人口,行政区域土地面积（平方公里）,地区生产总值（万元）,第一产业增加值（万元）,第二产业增加值（万元）,第三产业增加值（万元）,地方财政一般预算收入（万元）（2003年及之前为“地方财政预算内收入”）,地方财政一般预算支出（万元）（2003年及之前为“财政总支出”）,各项税收（万元）,城乡居民储蓄存款余额（万元）,人均地区生产总值（元/人）,规模以上工业总产值（现价）（万元）,adcode,province,city,district
句容市,,1378.0,6616300.0,479000.0,2867700.0,3269600.0,535045.0,733999.0,482600.0,3963311.0,105264.0,,321183.0,江苏省,镇江市,句容市
镇江市丹徒区,,617.0,4049000.0,207100.0,2083200.0,1758700.0,234050.0,306472.0,,,,,321112.0,江苏省,镇江市,丹徒区
兴化市,,2395.0,8718200.0,1281200.0,3465500.0,3971500.0,397614.0,1112335.0,314000.0,6732592.0,70178.0,,321281.0,江苏省,泰州市,兴化市
靖江市,,656.0,9795700.0,257000.0,5409100.0,4129600.0,577072.0,862487.0,459800.0,6120342.0,143061.0,,321282.0,江苏省,泰州市,靖江市
泰兴市,,1170.0,10839000.0,654100.0,5562000.0,4622900.0,805869.0,1064560.0,662600.0,5801684.0,101157.0,,321283.0,江苏省,泰州市,泰兴市
泰州市姜堰区,,858.0,6697200.0,492100.0,3168700.0,3036400.0,385446.0,906025.0,,5740373.0,,,321204.0,江苏省,泰州市,姜堰区
沭阳县,,2299.0,9501700.0,1064600.0,3958100.0,4479000.0,479011.0,1195916.0,384100.0,4460613.0,60572.0,,321322.0,江苏省,宿迁市,沭阳县
泗阳县,,1378.0,5014400.0,664900.0,2156600.0,2192900.0,257503.0,728776.0,208800.0,2716790.0,59125.0,,321323.0,江苏省,宿迁市,泗阳县
泗洪县,,2694.0,4954500.0,813600.0,1869000.0,2271900.0,263205.0,895538.0,213400.0,2735899.0,55111.0,,321324.0,江苏省,宿迁市,泗洪县
宿迁市宿豫区,,1108.0,3150000.0,320000.0,1400000.0,1430000.0,205069.0,479602.0,,,,,321311.0,江苏省,宿迁市,宿豫区
龙港市,,172.0,3005100.0,86900.0,1449500.0,1468700.0,84025.0,43570.0,,1401896.0,,,330383.0,浙江省,温州市,龙港市
南昌县,,1811.0,17695396.0,677428.0,11300000.0,5676278.0,1037174.0,2019547.0,558928.0,4363339.0,,,360121.0,江西省,南昌市,南昌县
南昌市新建区,,2368.0,10445981.0,639893.0,2058595.0,7747493.0,677746.0,1349314.0,238050.0,2691260.0,,,360112.0,江西省,南昌市,新建区
进贤县,,1946.0,2387285.0,634018.0,862025.0,891242.0,197126.0,624184.0,151147.0,2722744.0,,,360124.0,江西省,南昌市,进贤县
安义县,,660.0,836602.0,135752.0,306963.0,393887.0,116300.0,326350.0,79681.0,1117920.0,,,360123.0,江西省,南昌市,安义县
乐平市,,1980.0,3402119.0,367342.0,1621909.0,1412868.0,316339.0,660858.0,232208.0,3011844.0,,,360281.0,江西省,景德镇市,乐平市
浮梁县,,2851.0,1362240.0,185975.0,692547.0,483718.0,102800.0,309396.0,71989.0,860200.0,,,360222.0,江西省,景德镇市,浮梁县
莲花县,,1072.0,606994.0,101506.0,167833.0,337655.0,61428.0,267512.0,42759.0,892670.0,,,360321.0,江西省,萍乡市,莲花县
上栗县,,727.0,1633764.0,165357.0,838970.0,629437.0,155133.0,420508.0,109962.0,801325.0,,,360322.0,江西省,萍乡市,上栗县
芦溪县,,961.0,1086697.0,200014.0,450903.0,435780.0,116628.0,344128.0,83330.0,751410.0,,,360323.0,江西省,萍乡市,芦溪县
修水县,,4504.0,2470033.0,255700.0,1024496.0,1189837.0,260666.0,678726.0,127907.0,1661897.0,,,360424.0,江西省,九江市,修水县
武宁县,,3504.0,1682167.0,211129.0,727508.0,743530.0,134563.0,301317.0,109145.0,1245998.0,,,360423.0,江西省,九江市,武宁县
永修县,,2047.0,2427512.0,243501.0,1319005.0,865006.0,174771.0,523151.0,135048.0,1341251.0,,,360425.0,江西省,九江市,永修县
德安县,,863.0,1433507.0,91178.0,888876.0,453453.0,137422.0,293476.0,109379.0,786231.0,,,360426.0,江西省,九江市,德安县
瑞昌市,,1419.0,2577831.0,196441.0,1500190.0,881200.0,257842.0,479107.0,157789.0,1463539.0,,,360481.0,江西省,九江市,瑞昌市
都昌县,,2227.0,2087359.0,299375.0,820202.0,967782.0,155790.0,558544.0,79845.0,1854361.0,,,360428.0,江西省,九江市,都昌县
湖口县,,674.0,2351662.0,153927.0,1580618.0,617117.0,211290.0,353021.0,169070.0,997536.0,,,360429.0,江西省,九江市,湖口县
彭泽县,,1534.0,1676435.0,243018.0,820676.0,612741.0,175407.0,412015.0,129544.0,1150166.0,,,360430.0,江西省,九江市,彭泽县
庐山市,,641.0,1385276.0,96108.0,509873.0,779295.0,197080.0,287565.0,101759.0,761975.0,,,360483.0,江西省,九江市,庐山市
九江市柴桑区,,917.0,1700274.0,195610.0,761894.0,742770.0,234589.0,232517.0,114931.0,1053805.0,,,360404.0,江西省,九江市,柴桑区
共青城市,,309.0,1474495.0,70445.0,845759.0,558291.0,149922.0,293855.0,118841.0,486169.0,,,360482.0,江西省,九江市,共青城市
分宜县,,1389.0,1783339.0,204351.0,600211.0,978777.0,134340.0,304958.0,109669.0,1088417.0,,,360521.0,江西省,新余市,分宜县
贵溪市,,2493.0,4906358.0,347640.0,3001256.0,1557462.0,373912.0,560534.0,287768.0,1932131.0,,,360681.0,江西省,鹰潭市,贵溪市
鹰潭市余江区,,931.0,1518643.0,201420.0,752288.0,564935.0,133069.0,361663.0,94773.0,1210699.0,,,360603.0,江西省,鹰潭市,余江区
赣州市赣县区,,2990.0,1916494.0,218086.0,616891.0,1081517.0,167150.0,652544.0,107515.0,2077460.0,,,360704.0,江西省,赣州市,赣县区
赣州市南康区,,1829.0,3385597.0,234353.0,1473553.0,1677691.0,233346.0,800188.0,181429.0,3895225.0,,,360703.0,江西省,赣州市,南康区
信丰县,,2866.0,2349100.0,379200.0,879200.0,1090700.0,126762.0,549725.0,103229.0,2357202.0,,,360722.0,江西省,赣州市,信丰县
大余县,,1344.0,1055729.0,129858.0,442221.0,483650.0,92735.0,365800.0,66993.0,1015811.0,,,360723.0,江西省,赣州市,大余县
上犹县,,1542.0,883456.0,138242.0,331693.0,413521.0,68948.0,351996.0,51082.0,920935.0,,,360724.0,江西省,赣州市,上犹县
崇义县,,2208.0,845693.0,100978.0,338789.0,405926.0,94818.0,305316.0,70220.0,674999.0,,,360725.0,江西省,赣州市,崇义县
安远县,,2350.0,877799.0,197253.0,224547.0,455999.0,99187.0,385456.0,45680.0,928061.0,,,360726.0,江西省,赣州市,安远县
龙南县,,1646.0,1640711.0,141742.0,863627.0,635342.0,151400.0,365900.0,100063.0,1107142.0,,,,,,
定南县,,1321.0,825266.0,115110.0,284500.0,425656.0,86351.0,326972.0,57004.0,619780.0,,,360728.0,江西省,赣州市,定南县
全南县,,1535.0,818769.0,143643.0,323410.0,351716.0,68240.0,329309.0,48912.0,645605.0,,,360729.0,江西省,赣州市,全南县
宁都县,,4049.0,2091410.0,411035.0,589722.0,1090653.0,88560.0,607385.0,60652.0,2571761.0,,,360730.0,江西省,赣州市,宁都县
于都县,,2892.0,2662332.0,292212.0,1057370.0,1312750.0,147458.0,734585.0,94653.0,2842690.0,,,360731.0,江西省,赣州市,于都县
兴国县,,3215.0,1915773.0,316401.0,609666.0,989706.0,90010.0,652200.0,72770.0,2215897.0,,,360732.0,江西省,赣州市,兴国县
瑞金市,,2441.0,1659203.0,248702.0,620590.0,789911.0,140141.0,668138.0,114982.0,2088685.0,,,360781.0,江西省,赣州市,瑞金市
会昌县,,2712.0,1285611.0,234760.0,465909.0,584942.0,103168.0,492943.0,61738.0,1360999.0,,,360733.0,江西省,赣州市,会昌县
寻乌县,,2352.0,975734.0,221884.0,305227.0,448623.0,57855.0,385000.0,45687.0,749045.0,,,360734.0,江西省,赣州市,寻乌县
石城县,,1567.0,800708.0,164807.0,237446.0,398455.0,58943.0,336825.0,47407.0,1023082.0,,,360735.0,江西省,赣州市,石城县
丰城市,,2845.0,5175738.0,729218.0,2375708.0,2070812.0,496626.0,1050088.0,346669.0,4333407.0,,,360981.0,江西省,宜春市,丰城市
高安市,,2429.0,4487829.0,418348.0,1625544.0,2443937.0,304249.0,687512.0,254162.0,3398028.0,,,360983.0,江西省,宜春市,高安市
樟树市,,1289.0,4085869.0,406625.0,1867870.0,1811374.0,363272.0,665445.0,274461.0,2634400.0,,,360982.0,江西省,宜春市,樟树市
奉新县,,1642.0,1855402.0,211164.0,864532.0,779706.0,159280.0,372907.0,126732.0,1134874.0,,,360921.0,江西省,宜春市,奉新县
万载县,,1720.0,2032694.0,193050.0,962445.0,877199.0,165629.0,477538.0,126120.0,1581159.0,,,360922.0,江西省,宜春市,万载县
上高县,,1350.0,2195636.0,247472.0,1034490.0,913674.0,177107.0,387506.0,146048.0,1720000.0,,,360923.0,江西省,宜春市,上高县
宜丰县,,1934.0,1485913.0,227683.0,689004.0,569226.0,121426.0,309772.0,90261.0,1336320.0,,,360924.0,江西省,宜春市,宜丰县
靖安县,,1377.0,642540.0,77737.0,243065.0,321738.0,64248.0,227531.0,45647.0,601496.0,,,360925.0,江西省,宜春市,靖安县
铜鼓县,,1552.0,552319.0,75680.0,192900.0,283739.0,48364.0,197011.0,34809.0,381754.0,,,360926.0,江西省,宜春市,铜鼓县
上饶市广信区,,2232.0,2788850.0,208572.0,1731775.0,848503.0,293485.0,748943.0,131273.0,2113163.0,,,361104.0,江西省,上饶市,广信区
上饶市广丰区,,1377.0,4383766.0,247416.0,2288026.0,1848324.0,303327.0,777238.0,189894.0,2282188.0,,,361103.0,江西省,上饶市,广丰区
玉山县,,1732.0,2162833.0,185154.0,922036.0,1055643.0,203834.0,534734.0,122024.0,2270412.0,,,361123.0,江西省,上饶市,玉山县
铅山县,,2178.0,1529346.0,179427.0,592268.0,757651.0,155110.0,460625.0,97790.0,1384228.0,,,361124.0,江西省,上饶市,铅山县
横峰县,,654.0,774843.0,61774.0,427907.0,285162.0,72915.0,304085.0,59918.0,701278.0,,,361125.0,江西省,上饶市,横峰县
弋阳县,,1573.0,1218742.0,222212.0,359090.0,637440.0,115285.0,441726.0,80775.0,1305697.0,,,361126.0,江西省,上饶市,弋阳县
余干县,,2331.0,1986348.0,445683.0,566874.0,973791.0,120016.0,681342.0,84987.0,2533438.0,,,361127.0,江西省,上饶市,余干县
鄱阳县,,4215.0,2436010.0,624874.0,696920.0,1114216.0,135335.0,987426.0,94976.0,3368983.0,,,361128.0,江西省,上饶市,鄱阳县
万年县,,1148.0,1655549.0,181463.0,818381.0,655705.0,221856.0,479465.0,107922.0,1392411.0,,,361129.0,江西省,上饶市,万年县
德兴市,,2080.0,1546612.0,192546.0,571444.0,782622.0,291243.0,575321.0,160806.0,1398555.0,,,361181.0,江西省,上饶市,德兴市
婺源县,,2968.0,1315044.0,103826.0,300395.0,910823.0,110802.0,364835.0,67264.0,1391832.0,,,361130.0,江西省,上饶市,婺源县
吉安县,,2122.0,1997927.0,262463.0,1106351.0,629113.0,187679.0,440024.0,106629.0,1671329.0,,,360821.0,江西省,吉安市,吉安县
吉水县,,2510.0,1745957.0,242185.0,660300.0,843472.0,120402.0,465051.0,82902.0,1642270.0,,,360822.0,江西省,吉安市,吉水县
峡江县,,1298.0,746290.0,112212.0,284098.0,349980.0,80856.0,250745.0,57851.0,688304.0,,,360823.0,江西省,吉安市,峡江县
新干县,,1248.0,1670500.0,188800.0,793500.0,688200.0,113900.0,324200.0,92645.0,1565800.0,,,360824.0,江西省,吉安市,新干县
永丰县,,2710.0,1818149.0,213170.0,808643.0,796336.0,130001.0,412543.0,89275.0,1541305.0,,,360825.0,江西省,吉安市,永丰县
泰和县,,2660.0,1987530.0,275561.0,922001.0,789968.0,145400.0,516778.0,96005.0,2108674.0,,,360826.0,江西省,吉安市,泰和县
遂川县,,3144.0,1645187.0,145392.0,706534.0,793261.0,111864.0,536985.0,74264.0,1497225.0,,,360827.0,江西省,吉安市,遂川县
万安县,,2038.0,885849.0,124826.0,310195.0,450828.0,83060.0,377294.0,52986.0,1078603.0,,,360828.0,江西省,吉安市,万安县
安福县,,2793.0,1561615.0,195456.0,700006.0,666153.0,120513.0,380037.0,79883.0,1481797.0,,,360829.0,江西省,吉安市,安福县
永新县,,2181.0,1090753.0,161043.0,280270.0,649440.0,76200.0,374000.0,50799.0,1684092.0,,,360830.0,江西省,吉安市,永新县
井冈山市,,1298.0,678597.0,55048.0,116964.0,506585.0,68047.0,244542.0,43844.0,683030.0,,,360881.0,江西省,吉安市,井冈山市
南城县,,1713.0,1483916.0,186853.0,543824.0,753239.0,102761.0,348416.0,81263.0,1108307.0,,,361021.0,江西省,抚州市,南城县
南丰县,,1913.0,1378760.0,326312.0,342849.0,709599.0,79408.0,334312.0,58934.0,935296.0,,,361023.0,江西省,抚州市,南丰县
黎川县,,1709.0,820251.0,115653.0,277906.0,426692.0,73443.0,285226.0,50569.0,751424.0,,,361022.0,江西省,抚州市,黎川县
崇仁县,,1521.0,1285656.0,277011.0,425995.0,582650.0,82407.0,384437.0,58508.0,1113089.0,,,361024.0,江西省,抚州市,崇仁县
宜黄县,,1937.0,821324.0,100815.0,334116.0,386393.0,67689.0,238276.0,53078.0,691700.0,,,361026.0,江西省,抚州市,宜黄县
乐安县,,2411.0,714906.0,112656.0,215554.0,386696.0,55131.0,367361.0,43710.0,1218124.0,,,361025.0,江西省,抚州市,乐安县
金溪县,,1353.0,933302.0,138453.0,304137.0,490712.0,66007.0,292584.0,48526.0,906463.0,,,361027.0,江西省,抚州市,金溪县
资溪县,,1248.0,432125.0,43425.0,118524.0,270176.0,31625.0,161122.0,26064.0,436394.0,,,361028.0,江西省,抚州市,资溪县
广昌县,,1603.0,780986.0,119726.0,253223.0,408037.0,60428.0,356418.0,49841.0,808855.0,,,361030.0,江西省,抚州市,广昌县
抚州市东乡区,,1268.0,1762292.0,250793.0,761133.0,750366.0,170715.0,532103.0,111730.0,1600001.0,,,361003.0,江西省,抚州市,东乡区
广州市从化区,,1975.0,3558558.0,266344.0,1268823.0,2023391.0,285799.0,868347.0,,3132474.0,54891.0,,440117.0,广东省,广州市,从化区
广州市增城区,,1617.0,10104903.0,541499.0,3995670.0,5567734.0,1057641.0,2236147.0,,9122130.0,81537.0,,440118.0,广东省,广州市,增城区
珠海市斗门区,,699.0,4274110.0,414052.0,2096800.0,1763258.0,324350.0,577760.0,,,,,440403.0,广东省,珠海市,斗门区
南澳县,,115.0,293289.0,101247.0,31424.0,160618.0,26626.0,145260.0,,271659.0,46888.73,,440523.0,广东省,汕头市,南澳县
汕头市澄海区,,345.0,4860863.0,394786.0,2639864.0,1826213.0,163479.0,434443.0,,4935290.0,,,440515.0,广东省,汕头市,澄海区
汕头市潮阳区,,667.0,4810828.0,267974.0,2643745.0,1899109.0,180872.0,786683.0,,5049700.0,,,440513.0,广东省,汕头市,潮阳区
佛山市禅城区,,154.0,19204586.0,2725.0,6957080.0,12244781.0,1102087.0,1260240.0,,18070020.0,,,440604.0,广东省,佛山市,禅城区
佛山市南海区,,1072.0,31766180.0,487308.0,17500000.0,13817662.0,2454230.0,2531162.0,,29307487.0,,,440605.0,广东省,佛山市,南海区
佛山市顺德区,,807.0,35231849.0,506860.0,20500000.0,14237900.0,2468380.0,2567167.0,,29042145.0,,,440606.0,广东省,佛山市,顺德区
佛山市高明区,,938.0,8715830.0,222435.0,6593376.0,1900019.0,425335.0,535958.0,,2451340.0,,,440605.0,广东省,佛山市,南海区
佛山市三水区,,828.0,12587597.0,345721.0,8947444.0,3294432.0,669657.0,759578.0,,4843769.0,,,440607.0,广东省,佛山市,三水区
乐昌市,,2419.0,1169500.0,254450.0,189445.0,725605.0,71338.0,428846.0,,1478416.0,27795.61,,440281.0,广东省,韶关市,乐昌市
南雄市,,2326.0,1138422.0,318134.0,230211.0,590077.0,56319.0,383842.0,,1253201.0,33641.3,,440282.0,广东省,韶关市,南雄市
仁化县,,2223.0,943450.0,205832.0,351700.0,385918.0,65559.0,283084.0,,781816.0,44045.27,,440224.0,广东省,韶关市,仁化县
始兴县,,2132.0,775110.0,214142.0,196664.0,364304.0,47940.0,245432.0,,878692.0,35409.33,,440222.0,广东省,韶关市,始兴县
翁源县,,2175.0,987941.0,252197.0,170454.0,565290.0,60827.0,341253.0,,1292478.0,27615.41,,440229.0,广东省,韶关市,翁源县
新丰县,,2015.0,689772.0,126896.0,174968.0,387908.0,42385.0,280451.0,,684700.0,31518.04,,440233.0,广东省,韶关市,新丰县
乳源瑶族自治县,,2299.0,947309.0,74510.0,407831.0,464968.0,69132.0,309100.0,,637861.0,49858.34,,440232.0,广东省,韶关市,乳源瑶族自治县
韶关市曲江区,,1621.0,1998866.0,155018.0,1165219.0,678629.0,91112.0,285081.0,,1307935.0,,,440205.0,广东省,韶关市,曲江区
东源县,,4009.0,1325605.0,197909.0,436267.0,691429.0,102210.0,434550.0,,,33462.21,,441625.0,广东省,河源市,东源县
和平县,,2310.0,1266534.0,208447.0,409608.0,648479.0,67578.0,490340.0,,933752.0,30793.42,,120102.0,天津市,天津市,河东区
龙川县,,3081.0,1621578.0,297922.0,379246.0,944410.0,78429.0,758889.0,,1894300.0,23027.22,,441622.0,广东省,河源市,龙川县
紫金县,,3635.0,1458440.0,303363.0,315220.0,839857.0,80180.0,496108.0,,121300.0,20935.04,,441621.0,广东省,河源市,紫金县
连平县,,2275.0,834829.0,169610.0,206359.0,458860.0,69435.0,432564.0,,840800.0,23013.89,,441623.0,广东省,河源市,连平县
兴宁市,,2075.0,1748834.0,477257.0,304349.0,967228.0,102161.0,689216.0,,2718365.0,17603.64,,441481.0,广东省,梅州市,兴宁市
梅州市梅县区,,2483.0,2102005.0,493533.0,661761.0,946711.0,158789.0,606000.0,,1917873.0,,,441403.0,广东省,梅州市,梅县区
平远县,,1381.0,779166.0,131769.0,211998.0,435399.0,60038.0,285355.0,,690903.0,33127.81,,441426.0,广东省,梅州市,平远县
蕉岭县,,957.0,947597.0,143332.0,424541.0,379724.0,60200.0,286872.0,,770406.0,44814.24,,441427.0,广东省,梅州市,蕉岭县
大埔县,,2468.0,891585.0,239105.0,172210.0,480270.0,70422.0,459770.0,,1214802.0,23098.06,,810116.0,香港,香港,大埔区
丰顺县,,2706.0,1080790.0,247024.0,390825.0,442941.0,70560.0,518972.0,,1526531.0,21829.73,,441423.0,广东省,梅州市,丰顺县
五华县,,3238.0,1556690.0,342513.0,351805.0,862372.0,100393.0,802939.0,,2317023.0,14253.45,,530102.0,云南省,昆明市,五华区
惠东县,,3527.0,6262850.0,555846.0,2020978.0,3686027.0,317644.0,791525.0,,3350636.0,66615.43,,441323.0,广东省,惠州市,惠东县
博罗县,,2855.0,5798612.0,649621.0,2844473.0,2304518.0,467219.0,945530.0,,4582230.0,54020.98,,441322.0,广东省,惠州市,博罗县
龙门县,,2267.0,1664057.0,305473.0,693064.0,665520.0,126033.0,426371.0,,1013849.0,52693.37,,441324.0,广东省,惠州市,龙门县
惠州市惠阳区,,916.0,6228912.0,188832.0,3794979.0,2245101.0,550046.0,682553.0,,4243162.0,,,441303.0,广东省,惠州市,惠阳区
陆丰市,,1542.0,3429374.0,690460.0,1175977.0,1562937.0,80255.0,881565.0,,1469229.0,24169.83,,441581.0,广东省,汕尾市,陆丰市
海丰县,,1309.0,3383209.0,363441.0,1447870.0,1571898.0,96412.0,694935.0,,1886080.0,44494.25,,441521.0,广东省,汕尾市,海丰县
陆河县,,986.0,856689.0,144080.0,258912.0,453697.0,35568.0,348741.0,,628761.0,29152.96,,441523.0,广东省,汕尾市,陆河县
台山市,,3288.0,4522379.0,1015576.0,1739133.0,1767670.0,316523.0,697268.0,,4924377.0,47421.79,,440781.0,广东省,江门市,台山市
开平市,,1657.0,3824834.0,400188.0,1654372.0,1770274.0,279547.0,511608.0,,4709800.0,53375.0,,130205.0,河北省,唐山市,开平区
鹤山市,,1083.0,3619362.0,273667.0,1693800.0,1651895.0,321696.0,449690.0,,2489705.0,70415.6,,410602.0,河南省,鹤壁市,鹤山区
恩平市,,1694.0,1869112.0,262859.0,518471.0,1087782.0,120947.0,364587.0,,2143673.0,36760.98,,440785.0,广东省,江门市,恩平市
江门市新会区,,1355.0,8062184.0,483690.0,4033295.0,3545199.0,567295.0,914176.0,,6637194.0,,,440705.0,广东省,江门市,新会区
阳春市,,4054.0,3260999.0,721758.0,878457.0,1660784.0,139408.0,695177.0,,2779400.0,36456.11,,441781.0,广东省,阳江市,阳春市
阳江市阳东区,,1703.0,3042071.0,569708.0,1539768.0,932595.0,148939.0,392874.0,,1840452.0,64679.1,,441704.0,广东省,阳江市,阳东区
阳西县,,1435.0,1881382.0,627156.0,466824.0,787402.0,79105.0,373703.0,,1172639.0,39541.44,,441721.0,广东省,阳江市,阳西县
雷州市,,3709.0,3241311.0,1297647.0,333730.0,1609934.0,58747.0,709138.0,,2454556.0,21644.09,,440882.0,广东省,湛江市,雷州市
廉江市,,2867.0,4935472.0,1271627.0,1774668.0,1889177.0,128233.0,893025.0,,3448592.0,32635.54,,440881.0,广东省,湛江市,廉江市
吴川市,,870.0,2720771.0,343198.0,851768.0,1525805.0,100838.0,544887.0,,2160006.0,27926.83,,440883.0,广东省,湛江市,吴川市
遂溪县,,2132.0,3755926.0,1262723.0,589850.0,1903353.0,80205.0,499295.0,,2231230.0,40349.43,,440823.0,广东省,湛江市,遂溪县
徐闻县,,1979.0,1899289.0,958097.0,156240.0,784952.0,53984.0,409536.0,,1878095.0,25971.41,,440825.0,广东省,湛江市,徐闻县
信宜市,,3102.0,4871260.0,1248477.0,989934.0,2632849.0,110890.0,697783.0,,3230855.0,47384.71,,440983.0,广东省,茂名市,信宜市
高州市,,3270.0,6341912.0,1588891.0,1766645.0,2986376.0,177733.0,800429.0,,4550002.0,44449.25,,440981.0,广东省,茂名市,高州市
化州市,,2357.0,5517638.0,1282669.0,1357339.0,2877630.0,129536.0,765594.0,,3285794.0,42158.0,,440982.0,广东省,茂名市,化州市
茂名市电白区,,2128.0,6637636.0,1410977.0,2219690.0,3006969.0,213687.0,1056908.0,,3809311.0,42151.75,,440904.0,广东省,茂名市,电白区
四会市,,1263.0,5879785.0,592912.0,3190361.0,2096512.0,253618.0,514614.0,,3045317.0,98423.13,,441284.0,广东省,肇庆市,四会市
肇庆市高要区,,2186.0,4206939.0,902156.0,2116793.0,1187990.0,161263.0,469389.0,,2922501.0,52702.03,,441204.0,广东省,肇庆市,高要区
广宁县,,2456.0,1599417.0,455973.0,568521.0,574923.0,53991.0,314099.0,,1227598.0,35861.36,,441223.0,广东省,肇庆市,广宁县
德庆县,,2003.0,1501679.0,343595.0,566543.0,591541.0,45647.0,289369.0,,993788.0,41736.49,,441226.0,广东省,肇庆市,德庆县
封开县,,2723.0,1505666.0,527105.0,520137.0,458424.0,53066.0,356039.0,,1136113.0,36007.8,,441225.0,广东省,肇庆市,封开县
怀集县,,3561.0,2305321.0,900063.0,500995.0,904263.0,62875.0,512720.0,,1424325.0,26939.19,,441224.0,广东省,肇庆市,怀集县
英德市,,5634.0,3268320.0,638778.0,1197675.0,1431867.0,207244.0,740993.0,,3162301.0,33076.82,,441881.0,广东省,清远市,英德市
连州市,,2668.0,1554754.0,419918.0,431296.0,703540.0,71753.0,403119.0,,1574041.0,40357.02,,441882.0,广东省,清远市,连州市
